,Hours,Well,OD600,Carbon source,Supplement,Concentration [mM],Species,Replicate,Experiment
1657,70.94305555555556,A6,0.0951,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1658,71.27638888888889,A6,0.095,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1659,71.60972222222222,A6,0.0949,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1660,71.94305555555556,A6,0.0952,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1661,72.27638888888889,A6,0.0951,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1662,72.60972222222222,A6,0.095,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1663,72.94305555555556,A6,0.0951,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1664,73.27638888888889,A6,0.0951,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1665,73.60972222222222,A6,0.0951,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1666,73.94305555555556,A6,0.0952,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1667,74.27638888888889,A6,0.0952,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1668,74.60972222222222,A6,0.0952,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1669,74.94305555555556,A6,0.095,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1670,75.27638888888889,A6,0.095,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1671,75.60972222222222,A6,0.095,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1672,75.94305555555556,A6,0.095,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1673,76.27638888888889,A6,0.0954,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1674,76.60972222222222,A6,0.0951,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1675,76.94305555555556,A6,0.0953,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1676,77.27638888888889,A6,0.0951,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1677,77.60972222222222,A6,0.0952,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1678,77.94305555555556,A6,0.0951,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1679,78.27638888888889,A6,0.0953,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1680,78.60972222222222,A6,0.0953,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1681,78.94305555555556,A6,0.0953,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1682,79.27638888888889,A6,0.0954,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1683,79.60972222222222,A6,0.0953,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1684,79.94305555555556,A6,0.0954,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1685,80.27638888888889,A6,0.0953,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1686,80.60972222222222,A6,0.095,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1687,80.94305555555556,A6,0.0952,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1688,81.27638888888889,A6,0.0952,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1689,81.60972222222222,A6,0.0953,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1690,81.94305555555556,A6,0.0953,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1691,82.27638888888889,A6,0.0955,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1692,82.60972222222222,A6,0.0955,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1693,82.94305555555556,A6,0.0955,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1694,83.27638888888889,A6,0.0956,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1695,83.60972222222222,A6,0.0955,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1696,83.94305555555556,A6,0.0955,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1697,84.27638888888889,A6,0.0957,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1698,84.60972222222222,A6,0.0956,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1699,84.94305555555556,A6,0.0955,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1700,85.27638888888889,A6,0.0956,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1701,85.60972222222222,A6,0.0956,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1702,85.94305555555556,A6,0.0957,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1703,86.27638888888889,A6,0.0957,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1704,86.60972222222222,A6,0.0958,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1705,86.94305555555556,A6,0.0958,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1706,87.27638888888889,A6,0.0958,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1707,87.60972222222222,A6,0.0958,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1708,87.94305555555556,A6,0.0957,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1709,88.27638888888889,A6,0.0959,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1710,88.60972222222222,A6,0.0958,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1711,88.94305555555556,A6,0.096,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1712,89.27638888888889,A6,0.0961,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1713,89.60972222222222,A6,0.096,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1714,89.94305555555556,A6,0.096,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1715,90.27638888888889,A6,0.0959,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1716,90.60972222222222,A6,0.0961,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1717,90.94305555555556,A6,0.096,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1718,91.27638888888889,A6,0.0961,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1719,91.60972222222222,A6,0.096,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1720,91.94305555555556,A6,0.0961,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1721,92.27638888888889,A6,0.096,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1722,92.60972222222222,A6,0.0962,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1723,92.94305555555556,A6,0.0963,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1724,93.27638888888889,A6,0.096,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1725,93.60972222222222,A6,0.0961,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1726,93.94305555555556,A6,0.0962,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1727,94.27638888888889,A6,0.0962,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1728,94.60972222222222,A6,0.0961,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1729,94.94305555555556,A6,0.0963,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1730,95.27638888888889,A6,0.0962,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1731,95.60972222222222,A6,0.0963,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1732,95.94305555555556,A6,0.0964,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1733,96.27638888888889,A6,0.0963,Citrate,,15.0,Ct,3.0,070524_growth_phenotyping_4species
1734,0.2763888888888889,A7,0.099,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1735,0.6097222222222222,A7,0.0973,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1736,0.9430555555555555,A7,0.0968,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1737,1.2763888888888888,A7,0.0959,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1738,1.6097222222222223,A7,0.0951,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1739,1.9430555555555555,A7,0.0944,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1740,2.276388888888889,A7,0.0938,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1741,2.6097222222222225,A7,0.0929,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1742,2.943055555555556,A7,0.0926,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1743,3.276388888888889,A7,0.0925,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1744,3.6097222222222225,A7,0.0921,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1745,3.943055555555556,A7,0.092,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1746,4.276388888888889,A7,0.092,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1747,4.609722222222222,A7,0.0916,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1748,4.9430555555555555,A7,0.0915,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1749,5.276388888888889,A7,0.0916,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1750,5.609722222222222,A7,0.0913,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1751,5.9430555555555555,A7,0.0938,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1752,6.276388888888889,A7,0.0921,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1753,6.609722222222222,A7,0.091,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1754,6.9430555555555555,A7,0.0906,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1755,7.276388888888889,A7,0.0904,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1756,7.609722222222222,A7,0.0917,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1757,7.9430555555555555,A7,0.0918,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1758,8.27638888888889,A7,0.0911,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1759,8.609722222222222,A7,0.0942,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1760,8.943055555555556,A7,0.0922,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1761,9.27638888888889,A7,0.0939,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1762,9.609722222222222,A7,0.0906,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1763,9.943055555555556,A7,0.09,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1764,10.27638888888889,A7,0.0926,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1765,10.609722222222222,A7,0.0894,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1766,10.943055555555556,A7,0.0926,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1767,11.27638888888889,A7,0.0905,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1768,11.609722222222222,A7,0.0914,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1769,11.943055555555556,A7,0.09,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1770,12.27638888888889,A7,0.0894,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1771,12.609722222222222,A7,0.0907,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1772,12.943055555555556,A7,0.0903,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1773,13.27638888888889,A7,0.0904,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1774,13.609722222222222,A7,0.0909,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1775,13.943055555555556,A7,0.0905,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1776,14.27638888888889,A7,0.0917,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1777,14.609722222222222,A7,0.0922,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1778,14.943055555555556,A7,0.0924,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1779,15.27638888888889,A7,0.0915,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1780,15.609722222222222,A7,0.0925,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1781,15.943055555555556,A7,0.0936,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1782,16.27638888888889,A7,0.0925,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1783,16.609722222222224,A7,0.0923,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1784,16.943055555555556,A7,0.0944,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1785,17.27638888888889,A7,0.095,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1786,17.609722222222224,A7,0.0944,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1787,17.943055555555556,A7,0.0966,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1788,18.27638888888889,A7,0.0957,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1789,18.609722222222224,A7,0.0957,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1790,18.943055555555556,A7,0.0964,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1791,19.27638888888889,A7,0.0962,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1792,19.609722222222224,A7,0.0957,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1793,19.943055555555556,A7,0.0956,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1794,20.27638888888889,A7,0.0955,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1795,20.609722222222224,A7,0.0964,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1796,20.943055555555556,A7,0.0969,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1797,21.27638888888889,A7,0.0968,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1798,21.609722222222224,A7,0.0967,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1799,21.943055555555556,A7,0.0962,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1800,22.27638888888889,A7,0.0962,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1801,22.609722222222224,A7,0.0965,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1802,22.943055555555556,A7,0.0974,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1803,23.27638888888889,A7,0.0983,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1804,23.609722222222224,A7,0.0992,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1805,23.943055555555556,A7,0.0982,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1806,24.27638888888889,A7,0.1001,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1807,24.609722222222224,A7,0.1007,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1808,24.943055555555556,A7,0.1002,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1809,25.27638888888889,A7,0.1016,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1810,25.609722222222224,A7,0.1028,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1811,25.943055555555556,A7,0.1031,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1812,26.27638888888889,A7,0.1042,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1813,26.609722222222224,A7,0.1048,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1814,26.943055555555556,A7,0.1061,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1815,27.27638888888889,A7,0.1075,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1816,27.609722222222224,A7,0.1089,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1817,27.943055555555556,A7,0.1112,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1818,28.27638888888889,A7,0.1139,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1819,28.609722222222224,A7,0.1164,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1820,28.943055555555556,A7,0.1198,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1821,29.27638888888889,A7,0.1235,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1822,29.609722222222224,A7,0.1277,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1823,29.943055555555556,A7,0.1322,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1824,30.27638888888889,A7,0.1373,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1825,30.609722222222224,A7,0.1407,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1826,30.943055555555556,A7,0.1463,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1827,31.27638888888889,A7,0.1515,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1828,31.609722222222224,A7,0.1629,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1829,31.943055555555556,A7,0.1633,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1830,32.27638888888889,A7,0.1688,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1831,32.609722222222224,A7,0.1745,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1832,32.94305555555555,A7,0.1805,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1833,33.27638888888889,A7,0.1869,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1834,33.609722222222224,A7,0.1941,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1835,33.94305555555555,A7,0.2007,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1836,34.27638888888889,A7,0.2082,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1837,34.609722222222224,A7,0.2164,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1838,34.94305555555555,A7,0.2245,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1839,35.27638888888889,A7,0.2318,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1840,35.609722222222224,A7,0.2392,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1841,35.94305555555555,A7,0.2468,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1842,36.27638888888889,A7,0.2552,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1843,36.609722222222224,A7,0.2624,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1844,36.94305555555555,A7,0.2697,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1845,37.27638888888889,A7,0.2777,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1846,37.609722222222224,A7,0.2859,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1847,37.94305555555555,A7,0.2922,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1848,38.27638888888889,A7,0.2979,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1849,38.609722222222224,A7,0.3066,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1850,38.94305555555555,A7,0.3142,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1851,39.27638888888889,A7,0.3202,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1852,39.609722222222224,A7,0.3283,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1853,39.94305555555555,A7,0.3321,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1854,40.27638888888889,A7,0.3401,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1855,40.609722222222224,A7,0.3458,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1856,40.94305555555555,A7,0.3526,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1857,41.27638888888889,A7,0.3567,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1858,41.609722222222224,A7,0.3616,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1859,41.94305555555555,A7,0.3682,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1860,42.27638888888889,A7,0.3732,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1861,42.609722222222224,A7,0.3774,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1862,42.94305555555555,A7,0.3833,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1863,43.27638888888889,A7,0.3877,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1864,43.609722222222224,A7,0.3919,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1865,43.94305555555555,A7,0.3947,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1866,44.27638888888889,A7,0.3985,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1867,44.609722222222224,A7,0.4033,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1868,44.94305555555555,A7,0.4078,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1869,45.27638888888889,A7,0.4135,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1870,45.609722222222224,A7,0.4148,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1871,45.94305555555555,A7,0.4167,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1872,46.27638888888889,A7,0.4184,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1873,46.609722222222224,A7,0.4225,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1874,46.94305555555555,A7,0.4246,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1875,47.27638888888889,A7,0.4254,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1876,47.609722222222224,A7,0.4284,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1877,47.94305555555555,A7,0.4307,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1878,48.27638888888889,A7,0.4306,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1879,48.609722222222224,A7,0.4332,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1880,48.94305555555555,A7,0.435,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1881,49.27638888888889,A7,0.436,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1882,49.609722222222224,A7,0.4371,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1883,49.94305555555555,A7,0.4376,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1884,50.27638888888889,A7,0.4389,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1885,50.609722222222224,A7,0.4389,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1886,50.94305555555555,A7,0.4403,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1887,51.27638888888889,A7,0.4403,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1888,51.609722222222224,A7,0.4402,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1889,51.94305555555555,A7,0.4403,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1890,52.27638888888889,A7,0.4413,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1891,52.609722222222224,A7,0.4414,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1892,52.94305555555555,A7,0.4419,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1893,53.27638888888889,A7,0.443,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1894,53.609722222222224,A7,0.4426,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1895,53.94305555555555,A7,0.4442,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1896,54.27638888888889,A7,0.4437,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1897,54.609722222222224,A7,0.4453,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1898,54.94305555555555,A7,0.4451,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1899,55.27638888888889,A7,0.4455,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1900,55.609722222222224,A7,0.4465,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1901,55.94305555555555,A7,0.4467,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1902,56.27638888888889,A7,0.4477,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1903,56.609722222222224,A7,0.4481,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1904,56.94305555555555,A7,0.448,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1905,57.27638888888889,A7,0.4496,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1906,57.609722222222224,A7,0.4487,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
1907,57.94305555555555,A7,0.4499,Citrate,Thiamin,15.0,Oa,1.0,070524_growth_phenotyping_4species
